loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
8700,6.829,44900,0.331848552,3,0,14900,0
10800,7.729,53300,0.437148218,5,1,23300,0
9300,7.074,47200,0.36440678,3,0,17200,0
8900,6.898,45500,0.340659341,3,0,15500,0
8000,6.52,42000,0.285714286,2,0,12000,0
11000,7.807,54100,0.445471349,5,1,24100,0
11600,8.06,56400,0.468085106,5,1,26400,0
8900,6.893,45500,0.340659341,3,0,15500,0
8900,6.918,45700,0.343544858,3,0,15700,0
9600,7.226,48600,0.382716049,4,0,18600,0
8000,6.513,41900,0.284009547,2,0,11900,0
8800,6.851,45100,0.33481153,3,0,15100,0
8000,6.536,42100,0.287410926,2,0,12100,0
11100,7.833,54300,0.447513812,5,1,24300,0
6500,5.866,35800,0.162011173,1,0,5800,0
9500,7.18,48200,0.377593361,4,0,18200,0
9500,7.179,48200,0.377593361,4,0,18200,0
9800,7.289,49200,0.390243902,4,0,19200,0
10000,7.362,49900,0.398797595,4,0,19900,0
10000,7.388,50100,0.401197605,4,1,20100,0
9900,7.351,49800,0.397590361,4,0,19800,0
9500,7.172,48100,0.376299376,4,0,18100,0
9500,7.154,47900,0.373695198,4,0,17900,0
10300,7.51,51300,0.415204678,4,1,21300,0
10000,7.38,50000,0.4,4,1,20000,0
9100,6.982,46300,0.352051836,3,0,16300,0
10800,7.728,53300,0.437148218,5,1,23300,0
11400,7.957,55500,0.459459459,5,1,25500,0
7400,6.269,39600,0.242424242,2,0,9600,0
9400,7.137,47800,0.372384937,3,0,17800,0
10200,7.475,50900,0.410609037,4,1,20900,0
8300,6.641,43100,0.303944316,2,0,13100,0
7300,6.217,39100,0.232736573,2,0,9100,0
8100,6.565,42400,0.29245283,2,0,12400,0
9800,7.288,49200,0.390243902,4,0,19200,0
10300,7.51,51300,0.415204678,4,1,21300,0
8000,6.535,42100,0.287410926,2,0,12100,0
11500,8.001,55900,0.46332737,5,1,25900,0
9500,7.146,47800,0.372384937,4,0,17800,0
9800,7.296,49300,0.39148073,4,0,19300,0
9900,7.341,49700,0.39637827,4,0,19700,0
8700,6.823,44800,0.330357143,3,0,14800,0
11800,8.146,57300,0.476439791,6,1,27300,0
9300,7.079,47200,0.36440678,3,0,17200,0
7700,6.41,40900,0.266503667,2,0,10900,0
10300,7.482,51000,0.411764706,4,1,21000,0
11000,7.815,54100,0.445471349,5,1,24100,0
8900,6.906,45600,0.342105263,3,0,15600,0
6900,6.067,37700,0.204244032,1,0,7700,0
10900,7.775,53800,0.442379182,5,1,23800,0
9900,7.348,49700,0.39637827,4,0,19700,0
10400,7.551,51700,0.419729207,4,1,21700,0
9800,7.281,49100,0.389002037,4,0,19100,0
10000,7.357,49800,0.397590361,4,0,19800,0
9000,6.963,46100,0.349240781,3,0,16100,0
10100,7.413,50400,0.404761905,4,1,20400,0
10900,7.776,53800,0.442379182,5,1,23800,0
10200,7.452,50700,0.408284024,4,1,20700,0
7900,6.498,41700,0.28057554,2,0,11700,0
10500,7.572,51900,0.421965318,4,1,21900,0
8900,6.894,45500,0.340659341,3,0,15500,0
10000,7.364,49900,0.398797595,4,0,19900,0
10000,7.367,49900,0.398797595,4,0,19900,0
9100,6.999,46500,0.35483871,3,0,16500,0
11000,7.78,53800,0.442379182,5,1,23800,0
9400,7.11,47500,0.368421053,3,0,17500,0
9800,7.279,49100,0.389002037,4,0,19100,0
10200,7.444,50700,0.408284024,4,1,20700,0
9800,7.296,49300,0.39148073,4,0,19300,0
9700,7.25,48800,0.385245902,4,0,18800,0
9600,7.203,48400,0.380165289,4,0,18400,0
9500,7.18,48200,0.377593361,4,0,18200,0
9000,6.956,46100,0.349240781,3,0,16100,0
10500,7.607,52200,0.425287356,4,1,22200,0
10000,7.356,49800,0.397590361,4,0,19800,0
10600,7.649,52600,0.429657795,5,1,22600,0
10300,7.509,51300,0.415204678,4,1,21300,0
10000,7.388,50100,0.401197605,4,1,20100,0
10200,7.451,50700,0.408284024,4,1,20700,0
9300,7.085,47300,0.365750529,3,0,17300,0
10100,7.416,50400,0.404761905,4,1,20400,0
10000,7.362,49900,0.398797595,4,0,19900,0
9000,6.946,46000,0.347826087,3,0,16000,0
11300,7.911,55000,0.454545455,5,1,25000,0
10600,7.61,52200,0.425287356,4,1,22200,0
10700,7.673,52800,0.431818182,5,1,22800,0
9300,7.075,47200,0.36440678,3,0,17200,0
9500,7.153,47900,0.373695198,4,0,17900,0
9000,6.943,45900,0.346405229,3,0,15900,0
11200,7.881,54800,0.452554745,5,1,24800,0
11100,7.844,54400,0.448529412,5,1,24400,0
10600,7.625,52400,0.427480916,5,1,22400,0
9900,7.315,49400,0.392712551,4,0,19400,0
10400,7.539,51500,0.417475728,4,1,21500,0
10400,7.537,51500,0.417475728,4,1,21500,0
8000,6.542,42200,0.289099526,2,0,12200,0
8800,6.856,45100,0.33481153,3,0,15100,0
8400,6.705,43700,0.313501144,3,0,13700,0
8600,6.797,44600,0.32735426,3,0,14600,0
10300,7.512,51300,0.415204678,4,1,21300,0
10700,7.687,52900,0.43289225,5,1,22900,0
9200,7.024,46700,0.357601713,3,0,16700,0
9800,7.278,49100,0.389002037,4,0,19100,0
10800,7.697,53000,0.433962264,5,1,23000,0
9300,7.067,47100,0.363057325,3,0,17100,0
9200,7.027,46700,0.357601713,3,0,16700,0
6400,5.859,35700,0.159663866,1,0,5700,0
9200,7.052,47000,0.361702128,3,0,17000,0
9700,7.252,48800,0.385245902,4,0,18800,0
8500,6.737,44000,0.318181818,3,0,14000,0
10100,7.427,50500,0.405940594,4,1,20500,0
8900,6.903,45600,0.342105263,3,0,15600,0
19100,11.228,86300,0.652375435,12,2,56300,0
7100,6.131,38300,0.216710183,1,0,8300,0
9600,7.209,48400,0.380165289,4,0,18400,0
8400,6.685,43500,0.310344828,3,0,13500,0
9200,7.032,46800,0.358974359,3,0,16800,0
9900,7.321,49500,0.393939394,4,0,19500,0
8100,6.586,42600,0.295774648,2,0,12600,0
8300,6.658,43300,0.307159353,2,0,13300,0
9300,7.085,47300,0.365750529,3,0,17300,0
8700,6.828,44800,0.330357143,3,0,14800,0
7600,6.376,40600,0.261083744,2,0,10600,0
8400,6.682,43500,0.310344828,3,0,13500,0
9700,7.253,48800,0.385245902,4,0,18800,0
7700,6.387,40700,0.262899263,2,0,10700,0
19600,11.465,88500,0.661016949,13,2,58500,0
10100,7.422,50400,0.404761905,4,1,20400,0
10600,7.61,52200,0.425287356,4,1,22200,0
8700,6.842,45000,0.333333333,3,0,15000,0
7800,6.431,41100,0.270072993,2,0,11100,0
9700,7.245,48800,0.385245902,4,0,18800,0
13000,8.634,61800,0.514563107,7,1,31800,0
8400,6.694,43600,0.311926606,3,0,13600,0
9300,7.097,47400,0.367088608,3,0,17400,0
9000,6.964,46100,0.349240781,3,0,16100,0
10100,7.402,50300,0.403578529,4,1,20300,0
10500,7.577,51900,0.421965318,4,1,21900,0
9300,7.099,47400,0.367088608,3,0,17400,0
10400,7.545,51600,0.418604651,4,1,21600,0
9300,7.057,47000,0.361702128,3,0,17000,0
7600,6.339,40300,0.255583127,2,0,10300,0
9000,6.96,46100,0.349240781,3,0,16100,0
9800,7.283,49100,0.389002037,4,0,19100,0
10400,7.533,51500,0.417475728,4,1,21500,0
10700,7.679,52900,0.43289225,5,1,22900,0
9900,7.313,49400,0.392712551,4,0,19400,0
8000,6.512,41900,0.284009547,2,0,11900,0
8100,6.588,42600,0.295774648,2,0,12600,0
10100,7.431,50500,0.405940594,4,1,20500,0
9700,7.231,48600,0.382716049,4,0,18600,0
8800,6.868,45200,0.336283186,3,0,15200,0
9200,7.016,46600,0.356223176,3,0,16600,0
9400,7.113,47500,0.368421053,3,0,17500,0
11500,8,55900,0.46332737,5,1,25900,0
7800,6.44,41200,0.27184466,2,0,11200,0
8500,6.744,44100,0.319727891,3,0,14100,0
9600,7.2,48400,0.380165289,4,0,18400,0
10200,7.442,50600,0.407114625,4,1,20600,0
8600,6.774,44300,0.322799097,3,0,14300,0
6200,5.754,34700,0.135446686,1,0,4700,0
9100,7.013,46600,0.356223176,3,0,16600,0
8300,6.666,43300,0.307159353,2,0,13300,0
8900,6.889,45400,0.339207048,3,0,15400,0
9300,7.085,47300,0.365750529,3,0,17300,0
8600,6.772,44300,0.322799097,3,0,14300,0
8600,6.78,44400,0.324324324,3,0,14400,0
10300,7.512,51300,0.415204678,4,1,21300,0
9400,7.105,47500,0.368421053,3,0,17500,0
10200,7.456,50800,0.409448819,4,1,20800,0
8100,6.56,42300,0.290780142,2,0,12300,0
7500,6.319,40100,0.251870324,2,0,10100,0
9600,7.211,48500,0.381443299,4,0,18500,0
8000,6.521,42000,0.285714286,2,0,12000,0
9400,7.115,47600,0.369747899,3,0,17600,0
9100,6.975,46200,0.350649351,3,0,16200,0
10000,7.393,50200,0.402390438,4,1,20200,0
11400,7.976,55700,0.461400359,5,1,25700,0
11000,7.798,54000,0.444444444,5,1,24000,0
8300,6.672,43400,0.30875576,3,0,13400,0
10200,7.455,50800,0.409448819,4,1,20800,0
8800,6.856,45100,0.33481153,3,0,15100,0
10700,7.672,52800,0.431818182,5,1,22800,0
9800,7.294,49200,0.390243902,4,0,19200,0
7300,6.242,39300,0.236641221,2,0,9300,0
9400,7.133,47700,0.371069182,3,0,17700,0
10000,7.375,50000,0.4,4,0,20000,0
9500,7.18,48200,0.377593361,4,0,18200,0
8800,6.886,45400,0.339207048,3,0,15400,0
8900,6.919,45700,0.343544858,3,0,15700,0
9800,7.276,49100,0.389002037,4,0,19100,0
10400,7.548,51600,0.418604651,4,1,21600,0
9300,7.091,47300,0.365750529,3,0,17300,0
11000,7.814,54100,0.445471349,5,1,24100,0
8700,6.831,44900,0.331848552,3,0,14900,0
10100,7.432,50500,0.405940594,4,1,20500,0
6000,5.654,33800,0.112426036,0,0,3800,0
10600,7.63,52400,0.427480916,5,1,22400,0
10900,7.759,53600,0.440298507,5,1,23600,0
9700,7.234,48700,0.383983573,4,0,18700,0
9600,7.194,48300,0.378881988,4,0,18300,0
8700,6.81,44700,0.32885906,3,0,14700,0
8000,6.504,41800,0.282296651,2,0,11800,0
9600,7.194,48300,0.378881988,4,0,18300,0
8100,6.571,42400,0.29245283,2,0,12400,0
9200,7.015,46600,0.356223176,3,0,16600,0
9500,7.173,48100,0.376299376,4,0,18100,0
10200,7.46,50800,0.409448819,4,1,20800,0
8800,6.86,45200,0.336283186,3,0,15200,0
12700,8.516,60700,0.505766063,6,1,30700,0
8800,6.862,45200,0.336283186,3,0,15200,0
8000,6.516,41900,0.284009547,2,0,11900,0
10700,7.688,52900,0.43289225,5,1,22900,0
9400,7.129,47700,0.371069182,3,0,17700,0
9000,6.938,45900,0.346405229,3,0,15900,0
9000,6.946,46000,0.347826087,3,0,16000,0
11000,7.796,54000,0.444444444,5,1,24000,0
8500,6.744,44100,0.319727891,3,0,14100,0
9600,7.224,48600,0.382716049,4,0,18600,0
6800,6.026,37300,0.195710456,1,0,7300,0
11400,7.968,55600,0.460431655,5,1,25600,0
10600,7.633,52400,0.427480916,5,1,22400,0
8500,6.756,44200,0.321266968,3,0,14200,0
9300,7.096,47400,0.367088608,3,0,17400,0
9600,7.211,48500,0.381443299,4,0,18500,0
10700,7.677,52800,0.431818182,5,1,22800,0
10900,7.745,53500,0.439252336,5,1,23500,0
7400,6.269,39600,0.242424242,2,0,9600,0
8800,6.881,45300,0.337748344,3,0,15300,0
10100,7.397,50200,0.402390438,4,1,20200,0
10400,7.537,51500,0.417475728,4,1,21500,0
9700,7.24,48700,0.383983573,4,0,18700,0
9800,7.29,49200,0.390243902,4,0,19200,0
9300,7.088,47300,0.365750529,3,0,17300,0
9100,7,46500,0.35483871,3,0,16500,0
9800,7.297,49300,0.39148073,4,0,19300,0
9900,7.336,49600,0.39516129,4,0,19600,0
9600,7.19,48300,0.378881988,4,0,18300,0
10400,7.557,51700,0.419729207,4,1,21700,0
9100,6.978,46300,0.352051836,3,0,16300,0
10100,7.407,50300,0.403578529,4,1,20300,0
8500,6.739,44000,0.318181818,3,0,14000,0
8700,6.829,44900,0.331848552,3,0,14900,0
9500,7.179,48200,0.377593361,4,0,18200,0
10500,7.588,52000,0.423076923,4,1,22000,0
11300,7.91,55000,0.454545455,5,1,25000,0
9100,6.975,46200,0.350649351,3,0,16200,0
9900,7.335,49600,0.39516129,4,0,19600,0
10100,7.426,50500,0.405940594,4,1,20500,0
9900,7.33,49600,0.39516129,4,0,19600,0
9100,6.995,46400,0.353448276,3,0,16400,0
8600,6.786,44500,0.325842697,3,0,14500,0
10100,7.431,50500,0.405940594,4,1,20500,0
9000,6.935,45900,0.346405229,3,0,15900,0
10500,7.581,51900,0.421965318,4,1,21900,0
10300,7.492,51100,0.412915851,4,1,21100,0
10100,7.422,50400,0.404761905,4,1,20400,0
8700,6.838,44900,0.331848552,3,0,14900,0
8500,6.733,44000,0.318181818,3,0,14000,0
8300,6.654,43200,0.305555556,2,0,13200,0
10000,7.381,50100,0.401197605,4,1,20100,0
8700,6.802,44600,0.32735426,3,0,14600,0
8000,6.54,42100,0.287410926,2,0,12100,0
9800,7.307,49400,0.392712551,4,0,19400,0
9600,7.21,48400,0.380165289,4,0,18400,0
6100,5.732,34500,0.130434783,1,0,4500,0
10200,7.452,50700,0.408284024,4,1,20700,0
10200,7.468,50900,0.410609037,4,1,20900,0
9000,6.963,46100,0.349240781,3,0,16100,0
9700,7.25,48800,0.385245902,4,0,18800,0
11500,7.997,55900,0.46332737,5,1,25900,0
9400,7.121,47600,0.369747899,3,0,17600,0
8400,6.694,43600,0.311926606,3,0,13600,0
9700,7.235,48700,0.383983573,4,0,18700,0
10900,7.738,53400,0.438202247,5,1,23400,0
8900,6.926,45800,0.344978166,3,0,15800,0
12200,8.295,58700,0.488926746,6,1,28700,0
8900,6.892,45500,0.340659341,3,0,15500,0
11800,8.15,57300,0.476439791,6,1,27300,0
9400,7.124,47600,0.369747899,3,0,17600,0
10000,7.393,50200,0.402390438,4,1,20200,0
11200,7.867,54600,0.450549451,5,1,24600,0
8800,6.872,45300,0.337748344,3,0,15300,0
9500,7.143,47800,0.372384937,4,0,17800,0
9400,7.141,47800,0.372384937,4,0,17800,0
10400,7.534,51500,0.417475728,4,1,21500,0
9600,7.205,48400,0.380165289,4,0,18400,0
10300,7.512,51300,0.415204678,4,1,21300,0
11200,7.892,54900,0.453551913,5,1,24900,0
11600,8.061,56500,0.469026549,5,1,26500,0
10200,7.467,50900,0.410609037,4,1,20900,0
9800,7.295,49200,0.390243902,4,0,19200,0
8300,6.64,43100,0.303944316,2,0,13100,0
9500,7.143,47800,0.372384937,4,0,17800,0
8700,6.816,44700,0.32885906,3,0,14700,0
8200,6.625,42900,0.300699301,2,0,12900,0
8000,6.533,42100,0.287410926,2,0,12100,0
8700,6.813,44700,0.32885906,3,0,14700,0
11400,7.951,55400,0.458483755,5,1,25400,0
11600,8.059,56400,0.468085106,5,1,26400,0
10300,7.499,51200,0.4140625,4,1,21200,0
10200,7.46,50800,0.409448819,4,1,20800,0
11000,7.789,53900,0.443413729,5,1,23900,0
8900,6.926,45800,0.344978166,3,0,15800,0
9300,7.086,47300,0.365750529,3,0,17300,0
9400,7.13,47700,0.371069182,3,0,17700,0
8500,6.742,44000,0.318181818,3,0,14000,0
9300,7.094,47400,0.367088608,3,0,17400,0
9100,6.988,46400,0.353448276,3,0,16400,0
8900,6.901,45500,0.340659341,3,0,15500,0
10600,7.625,52400,0.427480916,5,1,22400,0
11800,8.154,57300,0.476439791,6,1,27300,0
9600,7.2,48300,0.378881988,4,0,18300,0
10100,7.421,50400,0.404761905,4,1,20400,0
10500,7.577,51900,0.421965318,4,1,21900,0
10100,7.398,50200,0.402390438,4,1,20200,0
10800,7.711,53200,0.436090226,5,1,23200,0
11100,7.831,54300,0.447513812,5,1,24300,0
7200,6.186,38800,0.226804124,1,0,8800,0
11000,7.78,53800,0.442379182,5,1,23800,0
11400,7.967,55600,0.460431655,5,1,25600,0
7200,6.18,38800,0.226804124,1,0,8800,0
10600,7.64,52500,0.428571429,5,1,22500,0
8400,6.71,43700,0.313501144,3,0,13700,0
7800,6.459,41400,0.275362319,2,0,11400,0
7900,6.484,41600,0.278846154,2,0,11600,0
7500,6.328,40100,0.251870324,2,0,10100,0
8600,6.769,44300,0.322799097,3,0,14300,0
8800,6.878,45300,0.337748344,3,0,15300,0
8400,6.676,43400,0.30875576,3,0,13400,0
10000,7.364,49900,0.398797595,4,0,19900,0
7100,6.153,38500,0.220779221,1,0,8500,0
9800,7.278,49100,0.389002037,4,0,19100,0
11300,7.938,55300,0.457504521,5,1,25300,0
7600,6.373,40600,0.261083744,2,0,10600,0
11300,7.907,55000,0.454545455,5,1,25000,0
10700,7.673,52800,0.431818182,5,1,22800,0
9400,7.11,47500,0.368421053,3,0,17500,0
10200,7.48,51000,0.411764706,4,1,21000,0
11000,7.811,54100,0.445471349,5,1,24100,0
11200,7.895,54900,0.453551913,5,1,24900,0
9800,7.295,49200,0.390243902,4,0,19200,0
10700,7.653,52600,0.429657795,5,1,22600,0
10600,7.651,52600,0.429657795,5,1,22600,0
8300,6.635,43000,0.302325581,2,0,13000,0
7800,6.438,41200,0.27184466,2,0,11200,0
11100,7.827,54300,0.447513812,5,1,24300,0
6700,5.96,36700,0.182561308,1,0,6700,0
10600,7.624,52300,0.426386233,5,1,22300,0
8000,6.542,42200,0.289099526,2,0,12200,0
9600,7.197,48300,0.378881988,4,0,18300,0
10200,7.481,51000,0.411764706,4,1,21000,0
8100,6.569,42400,0.29245283,2,0,12400,0
10200,7.478,51000,0.411764706,4,1,21000,0
9100,7.002,46500,0.35483871,3,0,16500,0
10800,7.727,53300,0.437148218,5,1,23300,0
8700,6.838,44900,0.331848552,3,0,14900,0
9500,7.146,47800,0.372384937,4,0,17800,0
11400,7.956,55500,0.459459459,5,1,25500,0
9500,7.173,48100,0.376299376,4,0,18100,0
10300,7.499,51200,0.4140625,4,1,21200,0
10900,7.778,53800,0.442379182,5,1,23800,0
9000,6.934,45800,0.344978166,3,0,15800,0
8800,6.859,45100,0.33481153,3,0,15100,0
8200,6.595,42700,0.297423888,2,0,12700,0
10500,7.584,52000,0.423076923,4,1,22000,0
8000,6.505,41800,0.282296651,2,0,11800,0
11300,7.925,55200,0.456521739,5,1,25200,0
8000,6.517,41900,0.284009547,2,0,11900,0
10700,7.657,52700,0.430740038,5,1,22700,0
9800,7.293,49200,0.390243902,4,0,19200,0
10900,7.776,53800,0.442379182,5,1,23800,0
10600,7.61,52200,0.425287356,4,1,22200,0
7000,6.112,38100,0.212598425,1,0,8100,0
8700,6.803,44600,0.32735426,3,0,14600,0
7000,6.093,37900,0.208443272,1,0,7900,0
10600,7.644,52500,0.428571429,5,1,22500,0
9200,7.039,46800,0.358974359,3,0,16800,0
7500,6.304,39900,0.248120301,2,0,9900,0
9100,7.01,46600,0.356223176,3,0,16600,0
8800,6.858,45100,0.33481153,3,0,15100,0
8600,6.772,44300,0.322799097,3,0,14300,0
9400,7.109,47500,0.368421053,3,0,17500,0
7400,6.285,39700,0.244332494,2,0,9700,0
6800,6.028,37300,0.195710456,1,0,7300,0
9100,7.004,46500,0.35483871,3,0,16500,0
9100,7.008,46500,0.35483871,3,0,16500,0
11400,7.951,55400,0.458483755,5,1,25400,0
11100,7.852,54500,0.449541284,5,1,24500,0
9400,7.113,47500,0.368421053,3,0,17500,0
8300,6.642,43100,0.303944316,2,0,13100,0
10500,7.571,51800,0.420849421,4,1,21800,0
9000,6.963,46100,0.349240781,3,0,16100,0
10900,7.748,53500,0.439252336,5,1,23500,0
9400,7.141,47800,0.372384937,4,0,17800,0
11100,7.839,54400,0.448529412,5,1,24400,0
9800,7.27,49000,0.387755102,4,0,19000,0
8100,6.547,42200,0.289099526,2,0,12200,0
11400,7.951,55400,0.458483755,5,1,25400,0
10300,7.492,51100,0.412915851,4,1,21100,0
9800,7.286,49200,0.390243902,4,0,19200,0
10400,7.546,51600,0.418604651,4,1,21600,0
10000,7.381,50100,0.401197605,4,1,20100,0
8800,6.874,45300,0.337748344,3,0,15300,0
9500,7.142,47800,0.372384937,4,0,17800,0
8600,6.784,44400,0.324324324,3,0,14400,0
10100,7.402,50200,0.402390438,4,1,20200,0
7700,6.389,40700,0.262899263,2,0,10700,0
8000,6.504,41800,0.282296651,2,0,11800,0
7600,6.368,40500,0.259259259,2,0,10500,0
9100,6.99,46400,0.353448276,3,0,16400,0
9200,7.022,46700,0.357601713,3,0,16700,0
9200,7.036,46800,0.358974359,3,0,16800,0
10600,7.648,52600,0.429657795,5,1,22600,0
10600,7.64,52500,0.428571429,5,1,22500,0
8200,6.614,42800,0.299065421,2,0,12800,0
11300,7.934,55300,0.457504521,5,1,25300,0
9200,7.056,47000,0.361702128,3,0,17000,0
9400,7.131,47700,0.371069182,3,0,17700,0
10700,7.664,52700,0.430740038,5,1,22700,0
8400,6.692,43600,0.311926606,3,0,13600,0
7900,6.467,41500,0.277108434,2,0,11500,0
6300,5.807,35200,0.147727273,1,0,5200,0
11700,8.083,56700,0.470899471,5,1,26700,0
8900,6.888,45400,0.339207048,3,0,15400,0
9500,7.178,48100,0.376299376,4,0,18100,0
9500,7.183,48200,0.377593361,4,0,18200,0
11800,8.122,57000,0.473684211,6,1,27000,0
12300,8.339,59100,0.492385787,6,1,29100,0
8100,6.555,42300,0.290780142,2,0,12300,0
9000,6.934,45800,0.344978166,3,0,15800,0
8100,6.581,42500,0.294117647,2,0,12500,0
8800,6.85,45100,0.33481153,3,0,15100,0
10400,7.561,51800,0.420849421,4,1,21800,0
7600,6.352,40400,0.257425743,2,0,10400,0
10400,7.541,51600,0.418604651,4,1,21600,0
10400,7.565,51800,0.420849421,4,1,21800,0
10100,7.424,50500,0.405940594,4,1,20500,0
7700,6.391,40700,0.262899263,2,0,10700,0
9800,7.307,49400,0.392712551,4,0,19400,0
11500,8.003,55900,0.46332737,5,1,25900,0
11000,7.789,53900,0.443413729,5,1,23900,0
8000,6.527,42000,0.285714286,2,0,12000,0
9400,7.106,47500,0.368421053,3,0,17500,0
10800,7.715,53200,0.436090226,5,1,23200,0
8200,6.615,42900,0.300699301,2,0,12900,0
9900,7.349,49800,0.397590361,4,0,19800,0
10200,7.446,50700,0.408284024,4,1,20700,0
9100,6.977,46300,0.352051836,3,0,16300,0
9200,7.014,46600,0.356223176,3,0,16600,0
10000,7.362,49900,0.398797595,4,0,19900,0
8400,6.691,43600,0.311926606,3,0,13600,0
9900,7.321,49500,0.393939394,4,0,19500,0
10600,7.642,52500,0.428571429,5,1,22500,0
10000,7.369,49900,0.398797595,4,0,19900,0
10100,7.397,50200,0.402390438,4,1,20200,0
12000,8.213,57900,0.481865285,6,1,27900,0
10900,7.775,53800,0.442379182,5,1,23800,0
7500,6.301,39900,0.248120301,2,0,9900,0
8900,6.894,45500,0.340659341,3,0,15500,0
7600,6.353,40400,0.257425743,2,0,10400,0
8400,6.71,43700,0.313501144,3,0,13700,0
7200,6.179,38700,0.224806202,1,0,8700,0
8400,6.687,43500,0.310344828,3,0,13500,0
9900,7.343,49700,0.39637827,4,0,19700,0
9400,7.109,47500,0.368421053,3,0,17500,0
9400,7.101,47400,0.367088608,3,0,17400,0
10700,7.69,53000,0.433962264,5,1,23000,0
18700,11.082,84900,0.64664311,12,2,54900,0
10500,7.586,52000,0.423076923,4,1,22000,0
9800,7.287,49200,0.390243902,4,0,19200,0
6900,6.042,37500,0.2,1,0,7500,0
8300,6.635,43000,0.302325581,2,0,13000,0
10500,7.599,52100,0.424184261,4,1,22100,0
8200,6.607,42800,0.299065421,2,0,12800,0
8800,6.861,45200,0.336283186,3,0,15200,0
10400,7.535,51500,0.417475728,4,1,21500,0
10700,7.652,52600,0.429657795,5,1,22600,0
8200,6.612,42800,0.299065421,2,0,12800,0
10300,7.492,51100,0.412915851,4,1,21100,0
8300,6.646,43100,0.303944316,2,0,13100,0
10800,7.732,53400,0.438202247,5,1,23400,0
8200,6.592,42600,0.295774648,2,0,12600,0
10000,7.358,49800,0.397590361,4,0,19800,0
10600,7.648,52600,0.429657795,5,1,22600,0
9500,7.158,48000,0.375,4,0,18000,0
11000,7.8,54000,0.444444444,5,1,24000,0
7500,6.3,39900,0.248120301,2,0,9900,0
9200,7.053,47000,0.361702128,3,0,17000,0
6900,6.068,37700,0.204244032,1,0,7700,0
6900,6.05,37500,0.2,1,0,7500,0
11400,7.965,55600,0.460431655,5,1,25600,0
9200,7.039,46800,0.358974359,3,0,16800,0
10600,7.651,52600,0.429657795,5,1,22600,0
9000,6.961,46100,0.349240781,3,0,16100,0
9300,7.061,47000,0.361702128,3,0,17000,0
10400,7.532,51500,0.417475728,4,1,21500,0
9000,6.938,45900,0.346405229,3,0,15900,0
9700,7.253,48900,0.386503067,4,0,18900,0
7900,6.474,41500,0.277108434,2,0,11500,0
10900,7.746,53500,0.439252336,5,1,23500,0
10100,7.407,50300,0.403578529,4,1,20300,0
10600,7.637,52500,0.428571429,5,1,22500,0
8700,6.841,45000,0.333333333,3,0,15000,0
10900,7.751,53500,0.439252336,5,1,23500,0
10100,7.417,50400,0.404761905,4,1,20400,0
8500,6.719,43800,0.315068493,3,0,13800,0
8600,6.796,44500,0.325842697,3,0,14500,0
11600,8.068,56500,0.469026549,5,1,26500,0
9700,7.263,49000,0.387755102,4,0,19000,0
9900,7.341,49700,0.39637827,4,0,19700,0
8600,6.761,44200,0.321266968,3,0,14200,0
9700,7.238,48700,0.383983573,4,0,18700,0
9200,7.03,46700,0.357601713,3,0,16700,0
9300,7.058,47000,0.361702128,3,0,17000,0
9400,7.139,47800,0.372384937,4,0,17800,0
10200,7.465,50800,0.409448819,4,1,20800,0
10400,7.529,51500,0.417475728,4,1,21500,0
8400,6.715,43800,0.315068493,3,0,13800,0
10200,7.465,50800,0.409448819,4,1,20800,0
10000,7.382,50100,0.401197605,4,1,20100,0
8100,6.576,42500,0.294117647,2,0,12500,0
8200,6.619,42900,0.300699301,2,0,12900,0
11500,8,55900,0.46332737,5,1,25900,0
9900,7.331,49600,0.39516129,4,0,19600,0
8800,6.884,45400,0.339207048,3,0,15400,0
10900,7.779,53800,0.442379182,5,1,23800,0
11000,7.804,54000,0.444444444,5,1,24000,0
9800,7.303,49300,0.39148073,4,0,19300,0
10500,7.606,52200,0.425287356,4,1,22200,0
11400,7.975,55700,0.461400359,5,1,25700,0
9300,7.059,47000,0.361702128,3,0,17000,0
7200,6.206,39000,0.230769231,2,0,9000,0
10800,7.708,53100,0.435028249,5,1,23100,0
9000,6.951,46000,0.347826087,3,0,16000,0
10600,7.624,52300,0.426386233,5,1,22300,0
12300,8.373,59400,0.494949495,6,1,29400,0
7800,6.455,41300,0.273607748,2,0,11300,0
9400,7.114,47500,0.368421053,3,0,17500,0
10700,7.661,52700,0.430740038,5,1,22700,0
11200,7.874,54700,0.451553931,5,1,24700,0
